antecedent,consequent,support,confidence,lift
['butter'],['other_vegetables'],0.0028737552629820224,0.08159392789373814,0.6682484636420382
['other_vegetables'],['butter'],0.0028737552629820224,0.02353585112205802,0.6682484636420382
['bottled_beer'],['pip_fruit'],0.0015371249081066632,0.03392330383480826,0.6915454976569972
['pip_fruit'],['bottled_beer'],0.0015371249081066632,0.031335149863760216,0.6915454976569971
['beef'],['bottled_beer'],0.0010693042839002875,0.031496062992125984,0.6950967412259308
['bottled_beer'],['beef'],0.0010693042839002875,0.02359882005899705,0.6950967412259309
['yogurt'],['other_vegetables'],0.008086613646995923,0.09416342412451362,0.7711917433908578
['other_vegetables'],['yogurt'],0.008086613646995923,0.0662287903667214,0.7711917433908578
['bottled_beer'],['other_vegetables'],0.004678206242063757,0.10324483775811209,0.8455678748629618
['other_vegetables'],['bottled_beer'],0.004678206242063757,0.038314176245210725,0.8455678748629617
['whole_milk'],['frankfurter'],0.005279689901757669,0.03343207786711807,0.8853879311959074
['frankfurter'],['whole_milk'],0.005279689901757669,0.13982300884955753,0.8853879311959075
['coffee'],['yogurt'],0.0020717770500568067,0.06553911205073996,0.7631608821908343
['yogurt'],['coffee'],0.0020717770500568067,0.024124513618677044,0.7631608821908342
['candy'],['yogurt'],0.0012029673193878234,0.08372093023255814,0.974876481766356
['yogurt'],['candy'],0.0012029673193878234,0.014007782101167316,0.974876481766356
['chicken'],['bottled_beer'],0.0010024727661565194,0.03597122302158273,0.7938604868317735
['bottled_beer'],['chicken'],0.0010024727661565194,0.022123893805309734,0.7938604868317736
['whole_milk'],['sugar'],0.0024727661565194146,0.015658061785865426,0.8841191641581296
['sugar'],['whole_milk'],0.0024727661565194146,0.13962264150943396,0.8841191641581297
['root_vegetables'],['tropical_fruit'],0.0036757334759072377,0.052833813640730067,0.7796374294933374
['tropical_fruit'],['root_vegetables'],0.0036757334759072377,0.054240631163708086,0.7796374294933373
['chicken'],['canned_beer'],0.0011361358016440553,0.0407673860911271,0.8689492850164314
['canned_beer'],['chicken'],0.0011361358016440553,0.024216524216524215,0.8689492850164313
['root_vegetables'],['pork'],0.0017376194613379669,0.024975984630163303,0.6733615459840244
['pork'],['root_vegetables'],0.0017376194613379669,0.04684684684684685,0.6733615459840243
['frozen_meals'],['rolls/buns'],0.0014702933903628951,0.08764940239043825,0.7967788626780848
['rolls/buns'],['frozen_meals'],0.0014702933903628951,0.013365735115431349,0.7967788626780848
['berries'],['other_vegetables'],0.0026732607097507185,0.12269938650306748,1.0048992447977005
['other_vegetables'],['berries'],0.0026732607097507185,0.021893814997263273,1.0048992447977005
['pastry'],['tropical_fruit'],0.002806923745238254,0.05426356589147287,0.8007354402703241
['tropical_fruit'],['pastry'],0.002806923745238254,0.04142011834319527,0.8007354402703241
['salty_snack'],['canned_beer'],0.0010024727661565194,0.05338078291814947,1.137801502570186
['canned_beer'],['salty_snack'],0.0010024727661565194,0.021367521367521368,1.137801502570186
['whole_milk'],['frozen_vegetables'],0.003809396511394774,0.024121878967414304,0.8614216586859671
['frozen_vegetables'],['whole_milk'],0.003809396511394774,0.1360381861575179,0.8614216586859672
['bottled_beer'],['chocolate'],0.0010024727661565194,0.022123893805309734,0.9377898668805936
['chocolate'],['bottled_beer'],0.0010024727661565194,0.042492917847025496,0.9377898668805936
['cream_cheese_'],['other_vegetables'],0.002138608567800575,0.0903954802259887,0.7403325509696054
['other_vegetables'],['cream_cheese_'],0.002138608567800575,0.01751505199781062,0.7403325509696054
['soda'],['yogurt'],0.005814342043707813,0.05987611837577426,0.697218956620008
['yogurt'],['soda'],0.005814342043707813,0.06770428015564202,0.697218956620008
['citrus_fruit'],['shopping_bags'],0.001804450979081735,0.033962264150943396,0.7137322450710197
['shopping_bags'],['citrus_fruit'],0.001804450979081735,0.037921348314606744,0.7137322450710197
['coffee'],['other_vegetables'],0.0026064291920069507,0.0824524312896406,0.6752795453677571
['other_vegetables'],['coffee'],0.0026064291920069507,0.021346469622331693,0.6752795453677571
['cream_cheese_'],['sausage'],0.0012029673193878234,0.05084745762711865,0.8425587026296526
['sausage'],['cream_cheese_'],0.0012029673193878234,0.019933554817275746,0.8425587026296525
['cream_cheese_'],['shopping_bags'],0.0012029673193878234,0.05084745762711865,1.068582174823843
['shopping_bags'],['cream_cheese_'],0.0012029673193878234,0.025280898876404494,1.068582174823843
['specialty_chocolate'],['citrus_fruit'],0.001403461872619127,0.08786610878661087,1.6537617431120233
['citrus_fruit'],['specialty_chocolate'],0.001403461872619127,0.026415094339622643,1.6537617431120233
['bottled_beer'],['hamburger_meat'],0.0010693042839002875,0.02359882005899705,1.079844478724076
['hamburger_meat'],['bottled_beer'],0.0010693042839002875,0.04892966360856269,1.079844478724076
['frozen_meals'],['sausage'],0.0012697988371315912,0.07569721115537849,1.2543270991339184
['sausage'],['frozen_meals'],0.0012697988371315912,0.021040974529346623,1.2543270991339184
['bottled_water'],['white_bread'],0.0012697988371315912,0.02092511013215859,0.8721515958425877
['white_bread'],['bottled_water'],0.0012697988371315912,0.052924791086350974,0.8721515958425877
['whole_milk'],['brown_bread'],0.004477711688832453,0.028353787558188744,0.7535661158671016
['brown_bread'],['whole_milk'],0.004477711688832453,0.11900532859680284,0.7535661158671015
['bottled_beer'],['citrus_fruit'],0.001670787943594199,0.03687315634218289,0.6940038218214876
['citrus_fruit'],['bottled_beer'],0.001670787943594199,0.031446540880503145,0.6940038218214875
['sausage'],['rolls/buns'],0.005346521419501437,0.08859357696567,0.8053619028780803
['rolls/buns'],['sausage'],0.005346521419501437,0.04860267314702309,0.8053619028780802
['soda'],['candy'],0.0012697988371315912,0.01307639366827254,0.9100561788761025
['candy'],['soda'],0.0012697988371315912,0.08837209302325581,0.9100561788761025
['yogurt'],['herbs'],0.0011361358016440553,0.013229571984435798,1.2528739595133724
['herbs'],['yogurt'],0.0011361358016440553,0.10759493670886076,1.2528739595133724
['chicken'],['pip_fruit'],0.0010693042839002875,0.03836930455635491,0.7821797058266192
['pip_fruit'],['chicken'],0.0010693042839002875,0.021798365122615803,0.7821797058266193
['misc._beverages'],['whole_milk'],0.001403461872619127,0.08898305084745763,0.5634589038639478
['bottled_beer'],['shopping_bags'],0.0014702933903628951,0.032448377581120944,0.6819172384077425
['shopping_bags'],['bottled_beer'],0.0014702933903628951,0.03089887640449438,0.6819172384077424
['root_vegetables'],['UHT-milk'],0.0010024727661565194,0.01440922190201729,0.6737662103746397
['UHT-milk'],['root_vegetables'],0.0010024727661565194,0.046875,0.6737662103746397
['whole_milk'],['semi-finished_bread'],0.001670787943594199,0.010579771476936098,1.1148247930239072
['semi-finished_bread'],['whole_milk'],0.001670787943594199,0.176056338028169,1.1148247930239072
['root_vegetables'],['misc._beverages'],0.0010024727661565194,0.01440922190201729,0.9135813022029013
['misc._beverages'],['root_vegetables'],0.0010024727661565194,0.0635593220338983,0.9135813022029012
['curd'],['brown_bread'],0.0012029673193878234,0.03571428571428571,0.9491880233443288
['brown_bread'],['curd'],0.0012029673193878234,0.03197158081705151,0.949188023344329
['root_vegetables'],['fruit/vegetable_juice'],0.001804450979081735,0.025936599423631124,0.7624544934691405
['fruit/vegetable_juice'],['root_vegetables'],0.001804450979081735,0.05304518664047151,0.7624544934691404
['whole_milk'],['other_vegetables'],0.014836596939116486,0.09394837071519255,0.7694304712706218
['other_vegetables'],['whole_milk'],0.014836596939116486,0.12151067323481117,0.7694304712706219
['frozen_vegetables'],['other_vegetables'],0.003141081333957094,0.11217183770883055,0.9186793692595684
['other_vegetables'],['frozen_vegetables'],0.003141081333957094,0.025725232621784347,0.9186793692595684
['frankfurter'],['bottled_water'],0.002205440085544343,0.0584070796460177,0.9624946395852013
['bottled_water'],['frankfurter'],0.002205440085544343,0.03634361233480176,0.9624946395852014
['frozen_vegetables'],['citrus_fruit'],0.001603956425850431,0.057279236276849645,1.0780744810194984
['citrus_fruit'],['frozen_vegetables'],0.001603956425850431,0.03018867924528302,1.0780744810194982
['soda'],['long_life_bakery_product'],0.0013366303548753592,0.013764624913971095,0.7685077708498115
['long_life_bakery_product'],['soda'],0.0013366303548753592,0.07462686567164178,0.7685077708498115
['frankfurter'],['bottled_beer'],0.001670787943594199,0.04424778761061947,0.976518651943509
['bottled_beer'],['frankfurter'],0.001670787943594199,0.03687315634218289,0.9765186519435091
['margarine'],['butter'],0.001403461872619127,0.043568464730290454,1.2370302424275825
['butter'],['margarine'],0.001403461872619127,0.03984819734345351,1.2370302424275827
['candy'],['citrus_fruit'],0.0010024727661565194,0.06976744186046512,1.3131197893813076
['citrus_fruit'],['candy'],0.0010024727661565194,0.018867924528301886,1.3131197893813076
['coffee'],['pastry'],0.001403461872619127,0.04439746300211417,0.858293590310897
['pastry'],['coffee'],0.001403461872619127,0.027131782945736434,0.8582935903108969
['flour'],['tropical_fruit'],0.0010693042839002875,0.1095890410958904,1.6171408500175624
['tropical_fruit'],['flour'],0.0010693042839002875,0.015779092702169626,1.6171408500175624
['pork'],['citrus_fruit'],0.0013366303548753592,0.036036036036036036,0.6782480593801348
['citrus_fruit'],['pork'],0.0013366303548753592,0.025157232704402517,0.6782480593801349
['bottled_water'],['pip_fruit'],0.002004945532313039,0.03303964757709251,0.6735316712480044
['pip_fruit'],['bottled_water'],0.002004945532313039,0.04087193460490463,0.6735316712480044
['tropical_fruit'],['shopping_bags'],0.0027400922274944863,0.04043392504930966,0.8497371074618265
['shopping_bags'],['tropical_fruit'],0.0027400922274944863,0.05758426966292135,0.8497371074618266
['sausage'],['tropical_fruit'],0.0030742498162133263,0.05094130675526024,0.7517108214782634
['tropical_fruit'],['sausage'],0.0030742498162133263,0.045364891518737675,0.7517108214782634
['chicken'],['other_vegetables'],0.002205440085544343,0.07913669064748201,0.6481238654396679
['other_vegetables'],['chicken'],0.002205440085544343,0.0180623973727422,0.6481238654396679
['berries'],['bottled_water'],0.0010693042839002875,0.049079754601226995,0.8087889516499555
['bottled_water'],['berries'],0.0010693042839002875,0.01762114537444934,0.8087889516499555
['rolls/buns'],['hamburger_meat'],0.0019381140145692708,0.01761846901579587,0.8061931250255462
['hamburger_meat'],['rolls/buns'],0.0019381140145692708,0.08868501529051988,0.8061931250255462
['other_vegetables'],['tropical_fruit'],0.006282162667914188,0.051450465243568694,0.7592241730172765
['tropical_fruit'],['other_vegetables'],0.006282162667914188,0.09270216962524655,0.7592241730172765
['napkins'],['yogurt'],0.0017376194613379669,0.07854984894259819,0.914662560099686
['yogurt'],['napkins'],0.0017376194613379669,0.020233463035019456,0.9146625600996862
['newspapers'],['bottled_water'],0.001804450979081735,0.04639175257731959,0.764493164993869
['bottled_water'],['newspapers'],0.001804450979081735,0.02973568281938326,0.7644931649938689
['coffee'],['bottled_water'],0.0015371249081066632,0.048625792811839326,0.8013080813254976
['bottled_water'],['coffee'],0.0015371249081066632,0.025330396475770924,0.8013080813254975
['curd'],['other_vegetables'],0.003542070440419702,0.10515873015873016,0.8612425174412038
['other_vegetables'],['curd'],0.003542070440419702,0.029009304871373837,0.8612425174412038
['whole_milk'],['yogurt'],0.011160863463209249,0.07067287346593314,0.8229402378760758
['yogurt'],['whole_milk'],0.011160863463209249,0.12996108949416343,0.8229402378760761
['yogurt'],['dessert'],0.0012029673193878234,0.014007782101167316,0.5937632962599619
['dessert'],['yogurt'],0.0012029673193878234,0.05099150141643059,0.5937632962599618
['berries'],['pastry'],0.0010693042839002875,0.049079754601226995,0.9488118450880615
['pastry'],['berries'],0.0010693042839002875,0.020671834625323,0.9488118450880615
['margarine'],['pip_fruit'],0.0012697988371315912,0.03941908713692946,0.8035801101224461
['pip_fruit'],['margarine'],0.0012697988371315912,0.025885558583106268,0.8035801101224462
['citrus_fruit'],['rolls/buns'],0.004678206242063757,0.0880503144654088,0.8004233629076014
['rolls/buns'],['citrus_fruit'],0.004678206242063757,0.0425273390036452,0.8004233629076014
['brown_bread'],['shopping_bags'],0.0012697988371315912,0.03374777975133215,0.7092247590157064
['shopping_bags'],['brown_bread'],0.0012697988371315912,0.026685393258426966,0.7092247590157065
['root_vegetables'],['cream_cheese_'],0.001603956425850431,0.023054755043227664,0.9744867223497614
['cream_cheese_'],['root_vegetables'],0.001603956425850431,0.06779661016949153,0.9744867223497614
['butter'],['bottled_water'],0.001804450979081735,0.051233396584440226,0.8442789791772898
['bottled_water'],['butter'],0.001804450979081735,0.02973568281938326,0.8442789791772897
['soda'],['chewing_gum'],0.0010024727661565194,0.01032346868547832,0.8581670107822895
['chewing_gum'],['soda'],0.0010024727661565194,0.08333333333333333,0.8581670107822895
['UHT-milk'],['rolls/buns'],0.001804450979081735,0.084375,0.767012834143378
['rolls/buns'],['UHT-milk'],0.001804450979081735,0.016403402187120292,0.767012834143378
['margarine'],['soda'],0.0026064291920069507,0.08091286307053942,0.8332409980209783
['soda'],['margarine'],0.0026064291920069507,0.026841018582243633,0.8332409980209782
['yogurt'],['pastry'],0.00360890195816347,0.04202334630350195,0.8123970681386301
['pastry'],['yogurt'],0.00360890195816347,0.06976744186046512,0.81239706813863
['hard_cheese'],['rolls/buns'],0.001670787943594199,0.11363636363636363,1.0330139180382194
['rolls/buns'],['hard_cheese'],0.001670787943594199,0.015188335358444714,1.0330139180382194
['whole_milk'],['berries'],0.0022722716032881106,0.014388489208633094,0.660414000088273
['berries'],['whole_milk'],0.0022722716032881106,0.10429447852760736,0.660414000088273
['margarine'],['rolls/buns'],0.003007418298469558,0.09336099585062241,0.8487002314172923
['rolls/buns'],['margarine'],0.003007418298469558,0.027339003645200487,0.8487002314172923
['rolls/buns'],['ice_cream'],0.0017376194613379669,0.015795868772782502,1.0412052178288307
['ice_cream'],['rolls/buns'],0.0017376194613379669,0.1145374449339207,1.041205217828831
['white_wine'],['whole_milk'],0.0012697988371315912,0.10857142857142857,0.6874965237893719
['brown_bread'],['whipped/sour_cream'],0.0010693042839002875,0.028419182948490232,0.650208309569204
['whipped/sour_cream'],['brown_bread'],0.0010693042839002875,0.024464831804281346,0.650208309569204
['sausage'],['white_bread'],0.001403461872619127,0.023255813953488372,0.9692945520502688
['white_bread'],['sausage'],0.001403461872619127,0.0584958217270195,0.9692945520502688
['butter'],['pastry'],0.0015371249081066632,0.04364326375711575,0.8437133793252235
['pastry'],['butter'],0.0015371249081066632,0.029715762273901807,0.8437133793252234
['soda'],['curd'],0.002806923745238254,0.028905712319339298,0.8581670107822896
['curd'],['soda'],0.002806923745238254,0.08333333333333333,0.8581670107822895
['pork'],['tropical_fruit'],0.0015371249081066632,0.04144144144144144,0.6115269115269116
['tropical_fruit'],['pork'],0.0015371249081066632,0.022682445759368838,0.6115269115269116
['curd'],['rolls/buns'],0.0027400922274944863,0.08134920634920635,0.7395067889448206
['rolls/buns'],['curd'],0.0027400922274944863,0.02490886998784933,0.7395067889448206
['whole_milk'],['candy'],0.002138608567800575,0.013542107490478206,0.9424676947908158
['candy'],['whole_milk'],0.002138608567800575,0.14883720930232558,0.9424676947908158
['whole_milk'],['meat'],0.002205440085544343,0.01396529834955565,0.8292172984301635
['meat'],['whole_milk'],0.002205440085544343,0.13095238095238096,0.8292172984301636
['detergent'],['rolls/buns'],0.0010024727661565194,0.11627906976744186,1.0570374975274803
['canned_beer'],['fruit/vegetable_juice'],0.0015371249081066632,0.03276353276353276,0.9631448737539111
['fruit/vegetable_juice'],['canned_beer'],0.0015371249081066632,0.04518664047151277,0.9631448737539111
['whole_milk'],['cat_food'],0.001670787943594199,0.010579771476936098,0.8943792124824568
['cat_food'],['whole_milk'],0.001670787943594199,0.14124293785310735,0.8943792124824568
['soda'],['fruit/vegetable_juice'],0.002138608567800575,0.02202339986235375,0.647418727191354
['fruit/vegetable_juice'],['soda'],0.002138608567800575,0.06286836935166994,0.647418727191354
['pip_fruit'],['fruit/vegetable_juice'],0.001403461872619127,0.02861035422343324,0.8410544798531073
['fruit/vegetable_juice'],['pip_fruit'],0.001403461872619127,0.0412573673870334,0.8410544798531073
['domestic_eggs'],['white_bread'],0.0010024727661565194,0.02702702702702703,1.126477452382745
['white_bread'],['domestic_eggs'],0.0010024727661565194,0.04178272980501393,1.126477452382745
['hard_cheese'],['other_vegetables'],0.001670787943594199,0.11363636363636363,0.9306737323978703
['other_vegetables'],['hard_cheese'],0.001670787943594199,0.013683634373289545,0.9306737323978703
['frozen_vegetables'],['tropical_fruit'],0.0010693042839002875,0.03818615751789976,0.5634906064500337
['tropical_fruit'],['frozen_vegetables'],0.0010693042839002875,0.015779092702169626,0.5634906064500337
['curd'],['pip_fruit'],0.0013366303548753592,0.03968253968253968,0.8089507374248518
['pip_fruit'],['curd'],0.0013366303548753592,0.027247956403269755,0.8089507374248519
['root_vegetables'],['shopping_bags'],0.003341575887188398,0.04803073967339097,1.0093875810856028
['shopping_bags'],['root_vegetables'],0.003341575887188398,0.0702247191011236,1.0093875810856026
['beef'],['whipped/sour_cream'],0.001403461872619127,0.04133858267716536,0.9457939030556961
['whipped/sour_cream'],['beef'],0.001403461872619127,0.03211009174311927,0.9457939030556961
['whole_milk'],['soda'],0.011628684087415625,0.07363520947947524,0.7582956912879478
['soda'],['whole_milk'],0.011628684087415625,0.11975223675154852,0.7582956912879478
['cat_food'],['rolls/buns'],0.0010693042839002875,0.0903954802259887,0.8217421449705158
['other_vegetables'],['whipped/sour_cream'],0.004143554100113613,0.03393541324575807,0.7764152727771836
['whipped/sour_cream'],['other_vegetables'],0.004143554100113613,0.09480122324159021,0.7764152727771836
['curd'],['citrus_fruit'],0.0011361358016440553,0.03373015873015873,0.6348482579614655
['citrus_fruit'],['curd'],0.0011361358016440553,0.021383647798742137,0.6348482579614655
['oil'],['other_vegetables'],0.001804450979081735,0.1210762331838565,0.9916057346086726
['other_vegetables'],['oil'],0.001804450979081735,0.014778325123152709,0.9916057346086725
['yogurt'],['white_bread'],0.0010693042839002875,0.012451361867704281,0.5189686006308055
['white_bread'],['yogurt'],0.0010693042839002875,0.04456824512534819,0.5189686006308054
['root_vegetables'],['citrus_fruit'],0.002205440085544343,0.03170028818443804,0.5966432856650898
['citrus_fruit'],['root_vegetables'],0.002205440085544343,0.04150943396226415,0.5966432856650897
['newspapers'],['tropical_fruit'],0.001871282496825503,0.048109965635738834,0.7099303903427616
['tropical_fruit'],['newspapers'],0.001871282496825503,0.027613412228796843,0.7099303903427614
['onions'],['whipped/sour_cream'],0.0010693042839002875,0.052805280528052806,1.208142832631887
['whipped/sour_cream'],['onions'],0.0010693042839002875,0.024464831804281346,1.208142832631887
['beverages'],['rolls/buns'],0.0012029673193878234,0.07258064516129033,0.659795986359895
['rolls/buns'],['beverages'],0.0012029673193878234,0.010935601458080195,0.659795986359895
['newspapers'],['other_vegetables'],0.0036757334759072377,0.09450171821305842,0.7739623479047582
['other_vegetables'],['newspapers'],0.0036757334759072377,0.030103995621237,0.7739623479047582
['pork'],['brown_bread'],0.001670787943594199,0.04504504504504504,1.1971740834973517
['brown_bread'],['pork'],0.001670787943594199,0.04440497335701599,1.1971740834973519
['yogurt'],['hard_cheese'],0.0012697988371315912,0.014785992217898832,1.0056490979837283
['hard_cheese'],['yogurt'],0.0012697988371315912,0.08636363636363636,1.0056490979837283
['soda'],['tropical_fruit'],0.005413352937245205,0.055746730901582935,0.822621631637461
['tropical_fruit'],['soda'],0.005413352937245205,0.07988165680473373,0.822621631637461
['tropical_fruit'],['whipped/sour_cream'],0.0024727661565194146,0.03648915187376726,0.8348427820904885
['whipped/sour_cream'],['tropical_fruit'],0.0024727661565194146,0.05657492354740061,0.8348427820904886
['canned_beer'],['whipped/sour_cream'],0.0015371249081066632,0.03276353276353276,0.7496035791142824
['whipped/sour_cream'],['canned_beer'],0.0015371249081066632,0.035168195718654434,0.7496035791142824
['brown_bread'],['canned_beer'],0.0024059346387756467,0.06394316163410302,1.3629366489046773
['canned_beer'],['brown_bread'],0.0024059346387756467,0.05128205128205128,1.3629366489046775
['root_vegetables'],['processed_cheese'],0.0010693042839002875,0.01536983669548511,1.513018858385156
['processed_cheese'],['root_vegetables'],0.0010693042839002875,0.10526315789473684,1.5130188583851558
['whole_milk'],['citrus_fruit'],0.007150972398583172,0.0452814219212865,0.8522590140983772
['citrus_fruit'],['whole_milk'],0.007150972398583172,0.13459119496855346,0.8522590140983773
['specialty_chocolate'],['tropical_fruit'],0.0013366303548753592,0.08368200836820083,1.2348460465615279
['tropical_fruit'],['specialty_chocolate'],0.0013366303548753592,0.01972386587771203,1.2348460465615276
['newspapers'],['bottled_beer'],0.0017376194613379669,0.044673539518900345,0.9859147077010411
['bottled_beer'],['newspapers'],0.0017376194613379669,0.038348082595870206,0.9859147077010411
['pastry'],['citrus_fruit'],0.002138608567800575,0.041343669250646,0.7781450603741082
['citrus_fruit'],['pastry'],0.002138608567800575,0.04025157232704402,0.7781450603741082
['beef'],['butter'],0.0011361358016440553,0.03346456692913386,0.9501524003048006
['butter'],['beef'],0.0011361358016440553,0.03225806451612903,0.9501524003048006
['seasonal_products'],['rolls/buns'],0.0010024727661565194,0.14150943396226415,1.2863946903872165
['whole_milk'],['curd'],0.004143554100113613,0.026237833262801522,0.7789617045859111
['curd'],['whole_milk'],0.004143554100113613,0.12301587301587301,0.7789617045859111
['onions'],['bottled_water'],0.0010024727661565194,0.04950495049504951,0.8157957866271209
['bottled_water'],['onions'],0.0010024727661565194,0.016519823788546256,0.8157957866271209
['beef'],['yogurt'],0.002205440085544343,0.06496062992125984,0.7564248291920708
['yogurt'],['beef'],0.002205440085544343,0.025680933852140077,0.7564248291920709
['tropical_fruit'],['waffles'],0.0011361358016440553,0.016765285996055226,0.9056280662778857
['waffles'],['tropical_fruit'],0.0011361358016440553,0.061371841155234655,0.9056280662778858
['pastry'],['hamburger_meat'],0.0010024727661565194,0.01937984496124031,0.8867908873242776
['hamburger_meat'],['pastry'],0.0010024727661565194,0.045871559633027525,0.8867908873242777
['whole_milk'],['fruit/vegetable_juice'],0.004410880171088686,0.0279305966991113,0.8210717454003976
['fruit/vegetable_juice'],['whole_milk'],0.004410880171088686,0.12966601178781925,0.8210717454003976
['pastry'],['bottled_water'],0.0028737552629820224,0.05555555555555555,0.9155041605482134
['bottled_water'],['pastry'],0.0028737552629820224,0.0473568281938326,0.9155041605482135
['soda'],['specialty_chocolate'],0.001403461872619127,0.014452856159669649,0.9048455511177278
['specialty_chocolate'],['soda'],0.001403461872619127,0.08786610878661087,0.9048455511177279
['pork'],['canned_beer'],0.001670787943594199,0.04504504504504504,0.9601267934601267
['canned_beer'],['pork'],0.001670787943594199,0.03561253561253561,0.9601267934601269
['yogurt'],"['sausage', 'whole_milk']",0.0014702933903628951,0.017120622568093387,1.9117602648237413
['sausage'],"['whole_milk', 'yogurt']",0.0014702933903628951,0.024363233665559248,2.1829165589087607
"['whole_milk', 'yogurt']",['sausage'],0.0014702933903628951,0.1317365269461078,2.1829165589087607
"['sausage', 'whole_milk']",['yogurt'],0.0014702933903628951,0.16417910447761194,1.9117602648237413
"['sausage', 'yogurt']",['whole_milk'],0.0014702933903628951,0.2558139534883721,1.6198663504217148
['yogurt'],['butter'],0.002205440085544343,0.025680933852140077,0.729153345786664
['butter'],['yogurt'],0.002205440085544343,0.06261859582542695,0.7291533457866641
['yogurt'],"['whole_milk', 'other_vegetables']",0.0011361358016440553,0.013229571984435798,0.8916850702842921
"['whole_milk', 'other_vegetables']",['yogurt'],0.0011361358016440553,0.07657657657657657,0.891685070284292
"['other_vegetables', 'yogurt']",['whole_milk'],0.0011361358016440553,0.14049586776859505,0.8896486116891612
"['whole_milk', 'yogurt']",['other_vegetables'],0.0011361358016440553,0.10179640718562874,0.8337053315372539
['bottled_beer'],['brown_bread'],0.0015371249081066632,0.03392330383480826,0.9015886239435809
['brown_bread'],['bottled_beer'],0.0015371249081066632,0.04085257548845471,0.9015886239435807
['soda'],['canned_beer'],0.003141081333957094,0.03234686854783207,0.6894675129361985
['canned_beer'],['soda'],0.003141081333957094,0.06695156695156695,0.6894675129361985
['beef'],['other_vegetables'],0.002806923745238254,0.08267716535433071,0.6771201013666396
['other_vegetables'],['beef'],0.002806923745238254,0.022988505747126436,0.6771201013666396
['misc._beverages'],['rolls/buns'],0.0013366303548753592,0.0847457627118644,0.7703832609098585
['rolls/buns'],['misc._beverages'],0.0013366303548753592,0.012150668286755772,0.7703832609098585
['berries'],['pip_fruit'],0.0011361358016440553,0.05214723926380368,1.063050600959529
['pip_fruit'],['berries'],0.0011361358016440553,0.02316076294277929,1.0630506009595293
['cream_cheese_'],['citrus_fruit'],0.0010024727661565194,0.0423728813559322,0.7975162562626585
['citrus_fruit'],['cream_cheese_'],0.0010024727661565194,0.018867924528301886,0.7975162562626585
['yogurt'],['salty_snack'],0.0015371249081066632,0.0178988326848249,0.9530969162385589
['salty_snack'],['yogurt'],0.0015371249081066632,0.08185053380782918,0.9530969162385587
['specialty_chocolate'],['other_vegetables'],0.001670787943594199,0.10460251046025104,0.8566871176884162
['other_vegetables'],['specialty_chocolate'],0.001670787943594199,0.013683634373289545,0.8566871176884161
['newspapers'],['soda'],0.0023391031210318785,0.06013745704467354,0.6192957809769101
['soda'],['newspapers'],0.0023391031210318785,0.024088093599449415,0.61929578097691
['newspapers'],['canned_beer'],0.001871282496825503,0.048109965635738834,1.0254550082728777
['canned_beer'],['newspapers'],0.001871282496825503,0.039886039886039885,1.0254550082728777
['rolls/buns'],['waffles'],0.001603956425850431,0.014580801944106925,0.7876264963526063
['waffles'],['rolls/buns'],0.001603956425850431,0.08664259927797834,0.7876264963526063
['frozen_meals'],['other_vegetables'],0.002138608567800575,0.12749003984063745,1.0441343547539452
['other_vegetables'],['frozen_meals'],0.002138608567800575,0.01751505199781062,1.0441343547539454
['rolls/buns'],['pip_fruit'],0.004945532313038829,0.04495747266099635,0.9164831926791395
['pip_fruit'],['rolls/buns'],0.004945532313038829,0.1008174386920981,0.9164831926791397
['domestic_eggs'],['sausage'],0.001804450979081735,0.04864864864864865,0.8061237317051271
['sausage'],['domestic_eggs'],0.001804450979081735,0.029900332225913623,0.8061237317051272
['soda'],"['whole_milk', 'rolls/buns']",0.0010024727661565194,0.01032346868547832,0.7390912054584311
"['whole_milk', 'soda']",['rolls/buns'],0.0010024727661565194,0.08620689655172414,0.7836657309255458
"['soda', 'rolls/buns']",['whole_milk'],0.0010024727661565194,0.12396694214876033,0.7849840691374952
"['whole_milk', 'rolls/buns']",['soda'],0.0010024727661565194,0.07177033492822966,0.7390912054584312
['yogurt'],['pip_fruit'],0.00360890195816347,0.04202334630350195,0.8566693879282011
['pip_fruit'],['yogurt'],0.00360890195816347,0.07356948228882834,0.8566693879282011
['whole_milk'],['tropical_fruit'],0.008220276682483459,0.052052475666525606,0.7681076857970638
['tropical_fruit'],['whole_milk'],0.008220276682483459,0.12130177514792899,0.7681076857970638
['sliced_cheese'],['sausage'],0.0011361358016440553,0.08095238095238096,1.34140695037705
['sausage'],['sliced_cheese'],0.0011361358016440553,0.018826135105204873,1.34140695037705
['misc._beverages'],['other_vegetables'],0.0012029673193878234,0.07627118644067797,0.6246555898806045
['grapes'],['rolls/buns'],0.0012029673193878234,0.08333333333333333,0.7575435398946941
['rolls/buns'],['grapes'],0.0012029673193878234,0.010935601458080195,0.7575435398946943
['shopping_bags'],['canned_beer'],0.001871282496825503,0.03932584269662921,0.8382230545151893
['canned_beer'],['shopping_bags'],0.001871282496825503,0.039886039886039885,0.8382230545151894
['newspapers'],['butter'],0.001403461872619127,0.03608247422680412,1.024482090807723
['butter'],['newspapers'],0.001403461872619127,0.03984819734345351,1.0244820908077232
['chocolate'],['sausage'],0.001403461872619127,0.059490084985835696,0.9857698135582055
['sausage'],['chocolate'],0.001403461872619127,0.023255813953488372,0.9857698135582054
['margarine'],['yogurt'],0.002138608567800575,0.06639004149377593,0.7730694092384197
